Tipus / Tipo;OBJECTID;Nombre Places / Número Plazas;created_user;created_date;last_edited_user;last_edited_date;geo_shape;geo_point_2d
A - Horquilla;266035;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38987809669766554, 39.48888730796878], ""type"": ""Point""}";39.48888730796878, -0.38987809669766554
A - Horquilla;266037;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.32408132957256247, 39.3803893344993], ""type"": ""Point""}";39.3803893344993, -0.32408132957256247
A - Horquilla;266040;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36420974773062, 39.495650101547525], ""type"": ""Point""}";39.495650101547525, -0.36420974773062
A - Horquilla;266041;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36125667410608153, 39.45600026134179], ""type"": ""Point""}";39.45600026134179, -0.36125667410608153
A - Horquilla;266042;5;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3472761718820997, 39.465016453076665], ""type"": ""Point""}";39.465016453076665, -0.3472761718820997
A - Horquilla;266045;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3703913983196908, 39.46511671684763], ""type"": ""Point""}";39.46511671684763, -0.3703913983196908
A - Horquilla;266046;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.39307167263794474, 39.49402039364646], ""type"": ""Point""}";39.49402039364646, -0.39307167263794474
A - Horquilla;266049;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.360029952654933, 39.49481623809935], ""type"": ""Point""}";39.49481623809935, -0.360029952654933
A - Horquilla;266050;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35317300780728816, 39.47725270303007], ""type"": ""Point""}";39.47725270303007, -0.35317300780728816
A - Horquilla;266052;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.33563670589351186, 39.47644909474271], ""type"": ""Point""}";39.47644909474271, -0.33563670589351186
A - Horquilla;266054;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36743544585601146, 39.46250906258981], ""type"": ""Point""}";39.46250906258981, -0.36743544585601146
A - Horquilla;266056;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37148184166111453, 39.469564333866195], ""type"": ""Point""}";39.469564333866195, -0.37148184166111453
A - Horquilla;266057;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3487112794577882, 39.47617815377694], ""type"": ""Point""}";39.47617815377694, -0.3487112794577882
A - Horquilla;266058;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36838847620740434, 39.47005144692524], ""type"": ""Point""}";39.47005144692524, -0.36838847620740434
A - Horquilla;266063;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.4035300755500339, 39.49299456039517], ""type"": ""Point""}";39.49299456039517, -0.4035300755500339
A - Horquilla;266067;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.40583249448578734, 39.478259073577235], ""type"": ""Point""}";39.478259073577235, -0.40583249448578734
A - Horquilla;266071;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37451382882485884, 39.494892050602644], ""type"": ""Point""}";39.494892050602644, -0.37451382882485884
A - Horquilla;266072;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.33304473211713126, 39.4133808847793], ""type"": ""Point""}";39.4133808847793, -0.33304473211713126
A - Horquilla;266076;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3816263452433059, 39.46888348119304], ""type"": ""Point""}";39.46888348119304, -0.3816263452433059
A - Horquilla;266078;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.34421300685208245, 39.47333686654409], ""type"": ""Point""}";39.47333686654409, -0.34421300685208245
A - Horquilla;266081;5;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.4273401249910117, 39.50128669758844], ""type"": ""Point""}";39.50128669758844, -0.4273401249910117
A - Horquilla;266083;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.39132746216490333, 39.454279875815764], ""type"": ""Point""}";39.454279875815764, -0.39132746216490333
A - Horquilla;266088;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.40274866521006186, 39.45339294540255], ""type"": ""Point""}";39.45339294540255, -0.40274866521006186
A - Horquilla;266093;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.34829883664527195, 39.46970211461848], ""type"": ""Point""}";39.46970211461848, -0.34829883664527195
A - Horquilla;266094;20;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3405581028016894, 39.482600556861975], ""type"": ""Point""}";39.482600556861975, -0.3405581028016894
A - Horquilla;266098;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35373408298088377, 39.469941349381806], ""type"": ""Point""}";39.469941349381806, -0.35373408298088377
A - Horquilla;266102;20;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.4008733067906192, 39.477113074266896], ""type"": ""Point""}";39.477113074266896, -0.4008733067906192
A - Horquilla;266104;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3766512206650626, 39.475906228118355], ""type"": ""Point""}";39.475906228118355, -0.3766512206650626
;266105;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.4018866512626637, 39.47364289556608], ""type"": ""Point""}";39.47364289556608, -0.4018866512626637
A - Horquilla;266109;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37600210133238693, 39.49523496825841], ""type"": ""Point""}";39.49523496825841, -0.37600210133238693
A - Horquilla;266110;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37585003317968674, 39.495161788081525], ""type"": ""Point""}";39.495161788081525, -0.37585003317968674
A - Horquilla;266114;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38059333938623785, 39.495694175365145], ""type"": ""Point""}";39.495694175365145, -0.38059333938623785
A - Horquilla;266116;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.380292869698489, 39.49504496768939], ""type"": ""Point""}";39.49504496768939, -0.380292869698489
A - Horquilla;266122;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37445628145118354, 39.496325332757124], ""type"": ""Point""}";39.496325332757124, -0.37445628145118354
A - Horquilla;266123;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3744071780964314, 39.49590709943196], ""type"": ""Point""}";39.49590709943196, -0.3744071780964314
A - Horquilla;266126;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3726753716657625, 39.496092585945135], ""type"": ""Point""}";39.496092585945135, -0.3726753716657625
A - Horquilla;266128;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37384429845525396, 39.49702233855995], ""type"": ""Point""}";39.49702233855995, -0.37384429845525396
A - Horquilla;266680;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3873141724083616, 39.488464479328634], ""type"": ""Point""}";39.488464479328634, -0.3873141724083616
;266137;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35704867827803755, 39.47935668918947], ""type"": ""Point""}";39.47935668918947, -0.35704867827803755
A - Horquilla;266141;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3693059388177902, 39.48088999064835], ""type"": ""Point""}";39.48088999064835, -0.3693059388177902
A - Horquilla;266142;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36950544063063245, 39.480787861106336], ""type"": ""Point""}";39.480787861106336, -0.36950544063063245
A - Horquilla;266145;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3382858857733891, 39.45878426735186], ""type"": ""Point""}";39.45878426735186, -0.3382858857733891
A - Horquilla;266148;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.34173290464959116, 39.45537615818357], ""type"": ""Point""}";39.45537615818357, -0.34173290464959116
;266150;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.34111919604123114, 39.45915053880636], ""type"": ""Point""}";39.45915053880636, -0.34111919604123114
A - Horquilla;266153;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3463512046362927, 39.45682086200059], ""type"": ""Point""}";39.45682086200059, -0.3463512046362927
A - Horquilla;266155;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3451618490980397, 39.45756320135954], ""type"": ""Point""}";39.45756320135954, -0.3451618490980397
A - Horquilla;266158;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.34609392523368665, 39.457551454257434], ""type"": ""Point""}";39.457551454257434, -0.34609392523368665
;266163;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36517280260903534, 39.47199699121209], ""type"": ""Point""}";39.47199699121209, -0.36517280260903534
A - Horquilla;266166;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3465478883478332, 39.45776398561754], ""type"": ""Point""}";39.45776398561754, -0.3465478883478332
A - Horquilla;266167;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3742791592052514, 39.493137732014794], ""type"": ""Point""}";39.493137732014794, -0.3742791592052514
A - Horquilla;266168;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3780602905560406, 39.495540892412016], ""type"": ""Point""}";39.495540892412016, -0.3780602905560406
A - Horquilla;266169;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37765013822327814, 39.49392803941228], ""type"": ""Point""}";39.49392803941228, -0.37765013822327814
A - Horquilla;266170;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37650393985651337, 39.49418694140607], ""type"": ""Point""}";39.49418694140607, -0.37650393985651337
A - Horquilla;266175;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3920692302337029, 39.46629332193773], ""type"": ""Point""}";39.46629332193773, -0.3920692302337029
A - Horquilla;266176;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.359310526294056, 39.47298312236981], ""type"": ""Point""}";39.47298312236981, -0.359310526294056
A - Horquilla;266180;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3481090727058354, 39.46750184514734], ""type"": ""Point""}";39.46750184514734, -0.3481090727058354
A - Horquilla;266184;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36693704461303034, 39.477293934477345], ""type"": ""Point""}";39.477293934477345, -0.36693704461303034
A - Horquilla;266187;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.4067385241899582, 39.47064549830184], ""type"": ""Point""}";39.47064549830184, -0.4067385241899582
A - Horquilla;266189;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3341100552349896, 39.447914330774076], ""type"": ""Point""}";39.447914330774076, -0.3341100552349896
A - Horquilla;266193;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.2922334024484169, 39.30297062250703], ""type"": ""Point""}";39.30297062250703, -0.2922334024484169
A - Horquilla;266195;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.28600970920488095, 39.29439331859734], ""type"": ""Point""}";39.29439331859734, -0.28600970920488095
A - Horquilla;266197;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38314383295424076, 39.46356624740673], ""type"": ""Point""}";39.46356624740673, -0.38314383295424076
A - Horquilla;266198;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.39610186596861696, 39.480853146348096], ""type"": ""Point""}";39.480853146348096, -0.39610186596861696
A - Horquilla;266200;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3490253813914841, 39.477264279901355], ""type"": ""Point""}";39.477264279901355, -0.3490253813914841
A - Horquilla;266201;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3429220678679812, 39.47112274385073], ""type"": ""Point""}";39.47112274385073, -0.3429220678679812
A - Horquilla;266205;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3543384011263723, 39.47181038321919], ""type"": ""Point""}";39.47181038321919, -0.3543384011263723
A - Horquilla;266207;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3557633122552384, 39.47083758947704], ""type"": ""Point""}";39.47083758947704, -0.3557633122552384
A - Horquilla;266208;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35473666025553147, 39.47098839088203], ""type"": ""Point""}";39.47098839088203, -0.35473666025553147
A - Horquilla;266214;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35771515986593955, 39.47043479921752], ""type"": ""Point""}";39.47043479921752, -0.35771515986593955
A - Horquilla;266216;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3569440528611756, 39.470709796606045], ""type"": ""Point""}";39.470709796606045, -0.3569440528611756
A - Horquilla;266217;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35671117140144515, 39.47087416188979], ""type"": ""Point""}";39.47087416188979, -0.35671117140144515
A - Horquilla;266219;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.357937788359501, 39.47059651447688], ""type"": ""Point""}";39.47059651447688, -0.357937788359501
A - Horquilla;266221;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3958126910493359, 39.47858641815304], ""type"": ""Point""}";39.47858641815304, -0.3958126910493359
A - Horquilla;266228;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3802746360698024, 39.47945110303856], ""type"": ""Point""}";39.47945110303856, -0.3802746360698024
A - Horquilla;266229;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37882859711289324, 39.47912512305066], ""type"": ""Point""}";39.47912512305066, -0.37882859711289324
A - Horquilla;266230;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3780467231281163, 39.47923944474829], ""type"": ""Point""}";39.47923944474829, -0.3780467231281163
A - Horquilla;266234;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3632750010135701, 39.47461966111848], ""type"": ""Point""}";39.47461966111848, -0.3632750010135701
A - Horquilla;266236;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3627204193584244, 39.47655669167757], ""type"": ""Point""}";39.47655669167757, -0.3627204193584244
A - Horquilla;266240;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3752782953408062, 39.471274778838584], ""type"": ""Point""}";39.471274778838584, -0.3752782953408062
A - Horquilla;266241;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37823934300585993, 39.48545760018091], ""type"": ""Point""}";39.48545760018091, -0.37823934300585993
A - Horquilla;266245;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3784606536512749, 39.491213445807965], ""type"": ""Point""}";39.491213445807965, -0.3784606536512749
A - Horquilla;266246;10;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3228119050668693, 39.46313505426145], ""type"": ""Point""}";39.46313505426145, -0.3228119050668693
A - Horquilla;266247;12;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3228712490647196, 39.46454181923469], ""type"": ""Point""}";39.46454181923469, -0.3228712490647196
A - Horquilla;266253;14;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3244985045863267, 39.469369415248146], ""type"": ""Point""}";39.469369415248146, -0.3244985045863267
A - Horquilla;266256;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36224405916546587, 39.461261665998585], ""type"": ""Point""}";39.461261665998585, -0.36224405916546587
A - Horquilla;266259;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36030427901972895, 39.47288521669362], ""type"": ""Point""}";39.47288521669362, -0.36030427901972895
A - Horquilla;266260;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36005651198338523, 39.4730334851717], ""type"": ""Point""}";39.4730334851717, -0.36005651198338523
A - Horquilla;266262;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3596073439707717, 39.47315390753085], ""type"": ""Point""}";39.47315390753085, -0.3596073439707717
A - Horquilla;266263;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35956206970810345, 39.47350572532647], ""type"": ""Point""}";39.47350572532647, -0.35956206970810345
A - Horquilla;266267;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.358761953404061, 39.47291699014659], ""type"": ""Point""}";39.47291699014659, -0.358761953404061
A - Horquilla;266268;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35819485012765445, 39.472493443596086], ""type"": ""Point""}";39.472493443596086, -0.35819485012765445
A - Horquilla;266271;16;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.32415206361319093, 39.47179553253636], ""type"": ""Point""}";39.47179553253636, -0.32415206361319093
A - Horquilla;266279;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35781252612607406, 39.472690457665465], ""type"": ""Point""}";39.472690457665465, -0.35781252612607406
A - Horquilla;266280;12;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36335950474206363, 39.47907528964473], ""type"": ""Point""}";39.47907528964473, -0.36335950474206363
A - Horquilla;266284;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37850101237748773, 39.485223266650884], ""type"": ""Point""}";39.485223266650884, -0.37850101237748773
A - Horquilla;266289;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37878799085851045, 39.4832320428971], ""type"": ""Point""}";39.4832320428971, -0.37878799085851045
A - Horquilla;266297;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36421230903761914, 39.48467106272139], ""type"": ""Point""}";39.48467106272139, -0.36421230903761914
A - Horquilla;266298;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36362912093056693, 39.48482373793261], ""type"": ""Point""}";39.48482373793261, -0.36362912093056693
A - Horquilla;266302;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3335220993406825, 39.4746077724492], ""type"": ""Point""}";39.4746077724492, -0.3335220993406825
A - Horquilla;266307;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3578184634931357, 39.46174572373762], ""type"": ""Point""}";39.46174572373762, -0.3578184634931357
A - Horquilla;266312;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.39070024870116055, 39.514495739464486], ""type"": ""Point""}";39.514495739464486, -0.39070024870116055
A - Horquilla;266313;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3631904769605456, 39.46086771143443], ""type"": ""Point""}";39.46086771143443, -0.3631904769605456
A - Horquilla;266314;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36543424323657214, 39.45995261164053], ""type"": ""Point""}";39.45995261164053, -0.36543424323657214
A - Horquilla;266316;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3658711679028029, 39.46002821664878], ""type"": ""Point""}";39.46002821664878, -0.3658711679028029
A - Horquilla;266319;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.4147799576480341, 39.46910995420239], ""type"": ""Point""}";39.46910995420239, -0.4147799576480341
A - Horquilla;266320;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.4166060561076265, 39.46898915027452], ""type"": ""Point""}";39.46898915027452, -0.4166060561076265
A - Horquilla;266321;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.41775859969423984, 39.46892218104235], ""type"": ""Point""}";39.46892218104235, -0.41775859969423984
A - Horquilla;266322;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.4158425842350388, 39.4684932114292], ""type"": ""Point""}";39.4684932114292, -0.4158425842350388
A - Horquilla;266323;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.41673098708211054, 39.46851408869305], ""type"": ""Point""}";39.46851408869305, -0.41673098708211054
A - Horquilla;266327;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.415399358670981, 39.46783727604707], ""type"": ""Point""}";39.46783727604707, -0.415399358670981
A - Horquilla;266328;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.41445291060350864, 39.46784488057705], ""type"": ""Point""}";39.46784488057705, -0.41445291060350864
A - Horquilla;266329;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.333204036496008, 39.452706971781645], ""type"": ""Point""}";39.452706971781645, -0.333204036496008
A - Horquilla;266330;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.33352418451035365, 39.451888268214006], ""type"": ""Point""}";39.451888268214006, -0.33352418451035365
A - Horquilla;266331;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3350498746124751, 39.4513752318043], ""type"": ""Point""}";39.4513752318043, -0.3350498746124751
A - Horquilla;266333;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3334243669588307, 39.4503059316017], ""type"": ""Point""}";39.4503059316017, -0.3334243669588307
A - Horquilla;266335;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3337568948089622, 39.449587787547884], ""type"": ""Point""}";39.449587787547884, -0.3337568948089622
A - Horquilla;266336;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.33441151323123897, 39.44839889871701], ""type"": ""Point""}";39.44839889871701, -0.33441151323123897
A - Horquilla;266337;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3327048624147159, 39.44800888948436], ""type"": ""Point""}";39.44800888948436, -0.3327048624147159
A - Horquilla;266338;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.33580487378393853, 39.44797581373754], ""type"": ""Point""}";39.44797581373754, -0.33580487378393853
A - Horquilla;266340;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3485674658819253, 39.45935036194447], ""type"": ""Point""}";39.45935036194447, -0.3485674658819253
A - Horquilla;266341;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3467021909280674, 39.46332703516022], ""type"": ""Point""}";39.46332703516022, -0.3467021909280674
A - Horquilla;266345;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3476853444840211, 39.461411763746916], ""type"": ""Point""}";39.461411763746916, -0.3476853444840211
